timestamp,plot_id,temperature,humidity,moisture,source
12/11/2025,3,19.44,89.15,45.36,synthetic_baseline
9/4/2025,1,16.87,66.59,64.64,synthetic_baseline
6/12/2025,2,16.74,65.19,40.55,synthetic_baseline
2/24/2025,3,20.98,68.92,62.01,synthetic_baseline
12/3/2025,1,17.08,72.57,52.64,synthetic_baseline
11/19/2025,2,18.48,83.55,57.05,synthetic_baseline
2/9/2025,3,16.15,82.04,46.44,synthetic_baseline
12/30/2024,1,19.16,78.23,45.18,synthetic_baseline
9/25/2025,2,20.26,81.24,48.27,synthetic_baseline
3/14/2025,3,16.08,78.43,66.02,synthetic_baseline
3/8/2025,1,19.5,73.69,58.84,synthetic_baseline
8/16/2025,2,19.91,84.4,57.75,synthetic_baseline
10/7/2025,3,17.83,89.95,58.73,synthetic_baseline
1/15/2025,1,19.05,80.22,51.57,synthetic_baseline
9/19/2025,2,20.03,88.23,62.36,synthetic_baseline
6/20/2025,3,18.12,67.68,51.87,synthetic_baseline
8/5/2025,1,16.42,74.08,55.38,synthetic_baseline
9/24/2025,2,19.84,67.63,43.87,synthetic_baseline
1/5/2025,3,16.29,85.1,65.49,synthetic_baseline
1/16/2025,1,20.51,81.53,53.15,synthetic_baseline
10/29/2025,2,16.09,74.08,60.71,synthetic_baseline
4/13/2025,3,18.34,66.71,43.1,synthetic_baseline
12/2/2025,1,16.55,78.52,40.64,synthetic_baseline
4/6/2025,2,20.42,69.15,43.3,synthetic_baseline
6/13/2025,3,20.86,68.46,64.14,synthetic_baseline
1/18/2025,1,20.87,87.15,50.9,synthetic_baseline
10/21/2025,2,19.87,81.99,60.76,synthetic_baseline
4/30/2025,3,19.46,88.42,40.7,synthetic_baseline
11/29/2025,1,18.24,72.99,49.18,synthetic_baseline
11/14/2025,2,17.37,68.73,66.34,synthetic_baseline
9/12/2025,3,19.7,86.07,62.86,synthetic_baseline
1/31/2025,1,17.6,67.03,43.96,synthetic_baseline
5/19/2025,2,17.46,69.51,51.05,synthetic_baseline
12/11/2025,3,19.85,79.08,43.61,synthetic_baseline
6/9/2025,1,17.33,66.63,58.61,synthetic_baseline
1/29/2025,2,16.58,74.9,56.07,synthetic_baseline
6/9/2025,3,17.76,88.59,46.99,synthetic_baseline
10/14/2025,1,16.51,82.16,40.38,synthetic_baseline
8/10/2025,2,18.54,78.34,45.21,synthetic_baseline
5/18/2025,3,18.53,72.64,45.03,synthetic_baseline
7/17/2025,1,19.77,74.57,51.38,synthetic_baseline
10/2/2025,2,18.05,70.73,48.28,synthetic_baseline
11/8/2025,3,17.34,83.71,41.02,synthetic_baseline
2/21/2025,1,19.97,77.2,54.73,synthetic_baseline
5/4/2025,2,18.57,80.04,65.8,synthetic_baseline
10/7/2025,3,20.43,66.41,62.12,synthetic_baseline
4/2/2025,1,19.12,86.79,50.04,synthetic_baseline
7/31/2025,2,18.22,86.29,44.95,synthetic_baseline
4/19/2025,3,19.76,81.77,61.73,synthetic_baseline
7/2/2025,1,19.15,78.36,54.84,synthetic_baseline
10/14/2025,2,18.81,83.77,46.05,synthetic_baseline
6/28/2025,3,17.38,71.19,45.25,synthetic_baseline
11/16/2025,1,19.65,71.96,54.72,synthetic_baseline
11/16/2025,2,20.41,84.55,48.91,synthetic_baseline
4/3/2025,3,19.35,65.6,41.87,synthetic_baseline
3/23/2025,1,20.93,66.58,53.52,synthetic_baseline
8/11/2025,2,17.78,65.82,48.28,synthetic_baseline
12/7/2025,3,18.89,66.32,58.28,synthetic_baseline
6/22/2025,1,18.52,67.69,44.9,synthetic_baseline
12/9/2025,2,18.77,87.78,66.08,synthetic_baseline
6/17/2025,3,20.11,81.87,59.54,synthetic_baseline
3/27/2025,1,16.17,68.82,41.65,synthetic_baseline
9/20/2025,2,18.12,74.07,46.31,synthetic_baseline
5/10/2025,3,18.27,73.26,54.37,synthetic_baseline
10/12/2025,1,20.96,81.75,61.69,synthetic_baseline
10/31/2025,2,18.39,74.7,63.21,synthetic_baseline
1/14/2025,3,16.56,69.04,64.28,synthetic_baseline
3/26/2025,1,16.99,80.52,41.6,synthetic_baseline
8/25/2025,2,18.13,68.16,51.96,synthetic_baseline
7/19/2025,3,18.41,82.6,44.96,synthetic_baseline
4/8/2025,1,16.04,84.9,45.82,synthetic_baseline
5/28/2025,2,17.47,87.27,66.26,synthetic_baseline
8/17/2025,3,16.03,80.28,41.95,synthetic_baseline
8/3/2025,1,16.11,86.32,46.86,synthetic_baseline
1/1/2025,2,16.73,68.02,47.19,synthetic_baseline
6/25/2025,3,19.91,70.63,48.64,synthetic_baseline
12/15/2024,1,19.93,79.86,44.49,synthetic_baseline
3/15/2025,2,19.65,89.97,44.64,synthetic_baseline
1/15/2025,3,17.29,83.05,47.93,synthetic_baseline
11/24/2025,1,16.65,84.52,43.02,synthetic_baseline
3/4/2025,2,16.55,73.46,62.68,synthetic_baseline
4/9/2025,3,19.27,71.72,65.24,synthetic_baseline
10/2/2025,1,17.51,74.69,47.28,synthetic_baseline
11/1/2025,2,17.28,67.6,44.38,synthetic_baseline
2/14/2025,3,20.49,72.06,49.13,synthetic_baseline
12/31/2024,1,19.04,72.19,46.29,synthetic_baseline
2/21/2025,2,19.58,67.27,48.88,synthetic_baseline
11/17/2025,3,18.91,86.52,43.12,synthetic_baseline
12/2/2025,1,17.11,86.08,50.04,synthetic_baseline
4/18/2025,2,20.54,86.91,61.23,synthetic_baseline
3/21/2025,3,18.54,65.36,51.12,synthetic_baseline
3/25/2025,1,18.91,69.46,53.41,synthetic_baseline
7/25/2025,2,18.05,68.95,41.74,synthetic_baseline
2/17/2025,3,19.48,83.86,59.54,synthetic_baseline
1/12/2025,1,19.73,85.73,53.42,synthetic_baseline
2/6/2025,2,19.82,78.66,47.9,synthetic_baseline
3/12/2025,3,17.91,71.25,56.23,synthetic_baseline
11/19/2025,1,19.49,80.23,48.92,synthetic_baseline
10/21/2025,2,20.57,88.21,57.13,synthetic_baseline
10/31/2025,3,18.79,68.08,53.51,synthetic_baseline
6/22/2025,1,17.65,86.18,51.23,synthetic_baseline
10/25/2025,2,20.84,80.92,63.92,synthetic_baseline
4/14/2025,3,17.39,88.21,46.54,synthetic_baseline
10/10/2025,1,20.03,72.32,56.49,synthetic_baseline
6/27/2025,2,16.64,77.48,44.48,synthetic_baseline
12/5/2025,3,20.69,72.11,49.3,synthetic_baseline
3/5/2025,1,20.1,77.04,43.04,synthetic_baseline
12/14/2024,2,16.64,66.38,57.48,synthetic_baseline
5/18/2025,3,17.03,85.35,45.42,synthetic_baseline
7/15/2025,1,17.04,81.04,45.15,synthetic_baseline
12/20/2024,2,20.08,74.17,43.37,synthetic_baseline
4/16/2025,3,20.65,81.34,65.05,synthetic_baseline
7/25/2025,1,16.14,71.18,51.42,synthetic_baseline
3/19/2025,2,20.32,89.21,45.43,synthetic_baseline
8/12/2025,3,18.47,72.04,60.82,synthetic_baseline
1/19/2025,1,19.03,85.57,61.33,synthetic_baseline
3/26/2025,2,16.29,83.3,59.13,synthetic_baseline
2/13/2025,3,20.7,80.03,54.54,synthetic_baseline
9/15/2025,1,17.29,71.6,52.37,synthetic_baseline
2/9/2025,2,16.45,66.67,41.76,synthetic_baseline
10/5/2025,3,18.85,84.1,65.29,synthetic_baseline
6/17/2025,1,18.26,77.83,64.37,synthetic_baseline
6/24/2025,2,20.84,83.35,53.46,synthetic_baseline
7/9/2025,3,18.76,78.91,57.64,synthetic_baseline
11/11/2025,1,18.21,74.74,64.51,synthetic_baseline
5/19/2025,2,17.99,67.7,59.96,synthetic_baseline
8/9/2025,3,18.17,68.15,45.79,synthetic_baseline
3/21/2025,1,17.49,66.18,56.58,synthetic_baseline
11/13/2025,2,16.55,86.05,53.84,synthetic_baseline
3/24/2025,3,19.43,65.21,46.03,synthetic_baseline
2/1/2025,1,19.98,80.03,41.84,synthetic_baseline
7/27/2025,2,20.88,81.6,47.26,synthetic_baseline
11/16/2025,3,17.82,72.37,63.12,synthetic_baseline
12/7/2025,1,16.18,83.9,64.44,synthetic_baseline
11/4/2025,2,17.39,72.24,65.51,synthetic_baseline
12/10/2025,3,20.34,89.04,44.33,synthetic_baseline
6/3/2025,1,16.91,86.9,49.35,synthetic_baseline
5/29/2025,2,17.3,66.93,42.2,synthetic_baseline
12/30/2024,3,17.38,75.59,57.37,synthetic_baseline
4/2/2025,1,17.13,69.1,62.6,synthetic_baseline
11/17/2025,2,19.59,71.94,56.07,synthetic_baseline
3/8/2025,3,20.85,87.56,40.67,synthetic_baseline
8/9/2025,1,19.84,69.32,61.03,synthetic_baseline
2/10/2025,2,16.49,86.58,51.21,synthetic_baseline
10/21/2025,3,19.34,80.77,58.07,synthetic_baseline
9/13/2025,1,19.73,77.57,61.83,synthetic_baseline
4/14/2025,2,19.52,82.24,42.75,synthetic_baseline
10/24/2025,3,18.41,73.03,65.54,synthetic_baseline
12/28/2024,1,20.88,89.72,41.13,synthetic_baseline
2/21/2025,2,19.9,84.15,61.97,synthetic_baseline
10/18/2025,3,19.06,84.94,59.06,synthetic_baseline
1/26/2025,1,19.37,67.26,49.58,synthetic_baseline
8/30/2025,2,19.1,77.83,51.9,synthetic_baseline
12/4/2025,3,17.59,69.9,66.92,synthetic_baseline
9/4/2025,1,20.6,76.91,49.34,synthetic_baseline
11/7/2025,2,17.78,74.63,64.91,synthetic_baseline
4/16/2025,3,17.01,81.21,66.56,synthetic_baseline
2/16/2025,1,19.31,74.31,61.15,synthetic_baseline
9/30/2025,2,19.3,89.84,56.05,synthetic_baseline
1/18/2025,3,19.5,68.34,60.74,synthetic_baseline
2/14/2025,1,19.86,84.92,60.29,synthetic_baseline
1/8/2025,2,19.03,73.58,65.67,synthetic_baseline
9/18/2025,3,18.59,76.23,46.96,synthetic_baseline
1/7/2025,1,16.07,70.37,54.89,synthetic_baseline
6/23/2025,2,17.79,69.0,57.68,synthetic_baseline
7/21/2025,3,20.05,79.3,50.04,synthetic_baseline
8/11/2025,1,16.27,76.01,66.83,synthetic_baseline
3/3/2025,2,18.34,67.77,63.86,synthetic_baseline
8/12/2025,3,18.75,87.19,64.73,synthetic_baseline
12/12/2025,1,17.19,84.6,49.08,synthetic_baseline
8/25/2025,2,18.15,67.87,66.33,synthetic_baseline
8/5/2025,3,20.24,70.81,64.93,synthetic_baseline
11/18/2025,1,18.77,84.8,58.12,synthetic_baseline
12/11/2025,2,16.66,88.5,42.16,synthetic_baseline
12/19/2024,3,19.95,85.81,49.12,synthetic_baseline
1/31/2025,1,19.52,87.49,65.93,synthetic_baseline
3/6/2025,2,19.56,65.56,43.73,synthetic_baseline
11/19/2025,3,16.07,68.02,51.02,synthetic_baseline
12/12/2025,1,19.99,78.71,43.5,synthetic_baseline
11/19/2025,2,19.39,67.57,51.49,synthetic_baseline
6/26/2025,3,18.94,73.24,60.94,synthetic_baseline
6/28/2025,1,19.4,66.28,65.39,synthetic_baseline
5/18/2025,2,20.53,66.35,64.27,synthetic_baseline
6/23/2025,3,17.05,84.78,41.74,synthetic_baseline
1/8/2025,1,16.78,67.25,44.95,synthetic_baseline
10/9/2025,2,20.71,70.93,62.15,synthetic_baseline
7/6/2025,3,18.61,66.48,43.3,synthetic_baseline
7/19/2025,1,20.81,68.14,43.93,synthetic_baseline
8/13/2025,2,18.82,65.86,45.96,synthetic_baseline
3/19/2025,3,17.88,87.76,56.51,synthetic_baseline
4/17/2025,1,16.53,74.01,53.3,synthetic_baseline
3/3/2025,2,16.01,69.69,47.01,synthetic_baseline
1/21/2025,3,20.25,76.62,61.35,synthetic_baseline
12/20/2024,1,19.92,74.24,40.45,synthetic_baseline
11/4/2025,2,19.53,81.0,64.52,synthetic_baseline
7/17/2025,3,20.52,75.55,40.91,synthetic_baseline
11/2/2025,1,20.03,85.83,45.78,synthetic_baseline
1/4/2025,2,17.04,80.5,47.08,synthetic_baseline
4/2/2025,3,16.65,68.08,41.61,synthetic_baseline
12/3/2025,1,20.23,77.23,49.74,synthetic_baseline
2/3/2025,2,18.21,67.18,61.43,synthetic_baseline
2/9/2025,3,16.57,86.77,53.51,synthetic_baseline
5/5/2025,1,16.66,72.23,56.37,synthetic_baseline
8/10/2025,2,19.45,70.78,59.17,synthetic_baseline
10/8/2025,3,20.72,82.97,42.2,synthetic_baseline
7/30/2025,1,20.94,80.69,58.0,synthetic_baseline
5/6/2025,2,16.15,67.54,59.56,synthetic_baseline
3/9/2025,3,16.08,82.65,41.21,synthetic_baseline
12/6/2025,1,17.48,69.98,54.54,synthetic_baseline
10/11/2025,2,18.68,66.01,53.58,synthetic_baseline
12/10/2025,3,16.1,70.54,65.68,synthetic_baseline
12/9/2025,1,17.94,77.51,64.5,synthetic_baseline
10/2/2025,2,20.62,66.37,58.23,synthetic_baseline
9/23/2025,3,18.38,80.63,46.43,synthetic_baseline
7/9/2025,1,16.94,78.84,54.32,synthetic_baseline
10/11/2025,2,17.77,67.97,61.3,synthetic_baseline
9/13/2025,3,19.25,84.09,63.29,synthetic_baseline
11/18/2025,1,20.03,75.25,49.82,synthetic_baseline
8/27/2025,2,20.32,68.61,46.86,synthetic_baseline
12/24/2024,3,18.0,78.29,50.33,synthetic_baseline
